Unnamed: 0,title,persons,time,calories,stars,url,image
0,Lavacakejes met pindakaas en chocolade,4,20,525,0,https://www.ah.nl/allerhande/recept/R-R1189898/lavacakejes-met-pindakaas-en-chocolade,https://static.ah.nl/static/recepten/img_101591_1024x748_JPG.jpg
0,Kurkumapannenkoek met appel ,8,25,220,0,https://www.ah.nl/allerhande/recept/R-R1189897/kurkumapannenkoek-met-appel,https://static.ah.nl/static/recepten/img_101595_1024x748_JPG.jpg
0,Kurkumadressing,1,10,160,0,https://www.ah.nl/allerhande/recept/R-R1189896/kurkumadressing,https://static.ah.nl/static/recepten/img_101594_1024x748_JPG.jpg
0,Gender reveal-taart,20,45,485,0,https://www.ah.nl/allerhande/recept/R-R1189895/gender-reveal-taart,https://static.ah.nl/static/recepten/img_101593_1024x748_JPG.jpg
0,Zalmpakketje met zeewier en volkoren noedels,4,25,595,0,https://www.ah.nl/allerhande/recept/R-R1189894/zalmpakketje-met-zeewier-en-volkoren-noedels,https://static.ah.nl/static/recepten/img_101596_1024x748_JPG.jpg
0,Zeewiertagliatelle met tomaten-groentesaus en kip,4,30,265,0,https://www.ah.nl/allerhande/recept/R-R1189893/zeewiertagliatelle-met-tomaten-groentesaus-en-kip,https://static.ah.nl/static/recepten/img_101600_1024x748_JPG.jpg
0,Samosa's met linzencurry,4,20,615,0,https://www.ah.nl/allerhande/recept/R-R1189892/samosa-s-met-linzencurry,https://static.ah.nl/static/recepten/img_101510_1024x748_JPG.jpg
0,"Pasta met gegrilde groenten, spek en gormas",4,20,730,0,https://www.ah.nl/allerhande/recept/R-R1189891/pasta-met-gegrilde-groenten-spek-en-gormas,https://static.ah.nl/static/recepten/img_101511_1024x748_JPG.jpg
0,Zeewierviskoekjes met quinoa-groenteroerbak,4,25,465,0,https://www.ah.nl/allerhande/recept/R-R1189890/zeewierviskoekjes-met-quinoa-groenteroerbak,https://static.ah.nl/static/recepten/img_101598_1024x748_JPG.jpg
0,Pasta met balsamicobietjes &amp; tuinbonen,4,15,540,0,https://www.ah.nl/allerhande/recept/R-R1189889/pasta-met-balsamicobietjes-en-tuinbonen,https://static.ah.nl/static/recepten/img_101506_1024x748_JPG.jpg
0,Spaghetti met homemade Italiaanse gehaktballetjes,4,25,780,0,https://www.ah.nl/allerhande/recept/R-R1189888/spaghetti-met-homemade-italiaanse-gehaktballetjes,https://static.ah.nl/static/recepten/img_125538_1024x748_JPG.jpg
0,Rijkgevulde wraps met kidneybonen,4,20,750,0,https://www.ah.nl/allerhande/recept/R-R1189887/rijkgevulde-wraps-met-kidneybonen,https://static.ah.nl/static/recepten/img_101509_1024x748_JPG.jpg
0,Kwarkmuffins met havermout,12,10,205,0,https://www.ah.nl/allerhande/recept/R-R1189886/kwarkmuffins-met-havermout,https://static.ah.nl/static/recepten/img_101505_1024x748_JPG.jpg
0,Rode-kidneybonensalade met gerookte makreel,4,15,330,0,https://www.ah.nl/allerhande/recept/R-R1189885/rode-kidneybonensalade-met-gerookte-makreel,https://static.ah.nl/static/recepten/img_110969_1024x748_JPG.jpg
0,Pittige schol en papillotte,4,25,715,0,https://www.ah.nl/allerhande/recept/R-R1189884/pittige-schol-en-papillotte,https://static.ah.nl/static/recepten/img_101528_1024x748_JPG.jpg
0,Broccolistamppot met gerookte zalm,4,25,510,0,https://www.ah.nl/allerhande/recept/R-R1189882/broccolistamppot-met-gerookte-zalm,https://static.ah.nl/static/recepten/img_101548_1024x748_JPG.jpg
0,Prei-tuinerwtensoep met basilicum,4,15,280,0,https://www.ah.nl/allerhande/recept/R-R1189881/prei-tuinerwtensoep-met-basilicum,https://static.ah.nl/static/recepten/img_101529_1024x748_JPG.jpg
0,Zoete groentespread,8,10,50,0,https://www.ah.nl/allerhande/recept/R-R1189878/zoete-groentespread,https://static.ah.nl/static/recepten/img_101543_1024x748_JPG.jpg
0,Volkorentoast met scrambled eggs,4,10,395,0,https://www.ah.nl/allerhande/recept/R-R1189877/volkorentoast-met-scrambled-eggs,https://static.ah.nl/static/recepten/img_101540_1024x748_JPG.jpg
0,Snelle pangranola met yoghurt &amp; sinaasappelpartjes,2,15,290,0,https://www.ah.nl/allerhande/recept/R-R1189876/snelle-pangranola-met-yoghurt-en-sinaasappelpartjes,https://static.ah.nl/static/recepten/img_RAM_PRD127470_1024x748_JPG.jpg
0,Overnight oats,4,10,270,0,https://www.ah.nl/allerhande/recept/R-R1189875/overnight-oats,https://static.ah.nl/static/recepten/img_101525_1024x748_JPG.jpg
0,Mediterrane maaltijdsoep met pangasius,4,15,300,0,https://www.ah.nl/allerhande/recept/R-R1088552/mediterrane-maaltijdsoep-met-pangasius,https://static.ah.nl/static/recepten/img_057264_1024x748_JPG.jpg
0,Gebakken gnocchi met gegrilde groenten,4,20,500,0,https://www.ah.nl/allerhande/recept/R-R1189873/gebakken-gnocchi-met-gegrilde-groenten,https://static.ah.nl/static/recepten/img_101514_1024x748_JPG.jpg
0,Vegaburger met zoete-aardappelfrites,4,20,690,0,https://www.ah.nl/allerhande/recept/R-R1189872/vegaburger-met-zoete-aardappelfrites,https://static.ah.nl/static/recepten/img_104544_1024x748_JPG.jpg
0,"Zalm met krieltjes, spinazie en peultjes",4,25,480,0,https://www.ah.nl/allerhande/recept/R-R1186687/zalm-met-krieltjes-spinazie-en-peultjes,https://static.ah.nl/static/recepten/img_076863_1024x748_JPG.jpg
0,Panpizza met kidneybonen &amp; gehakt,2,15,630,0,https://www.ah.nl/allerhande/recept/R-R1189870/panpizza-met-kidneybonen-en-gehakt,https://static.ah.nl/static/recepten/img_101526_1024x748_JPG.jpg
0,Lasagne met wintergroenten,4,30,565,0,https://www.ah.nl/allerhande/recept/R-R1189869/lasagne-met-wintergroenten,https://static.ah.nl/static/recepten/img_101522_1024x748_JPG.jpg
0,Hollandse runderstoof met knolselderijfrites,4,45,600,0,https://www.ah.nl/allerhande/recept/R-R1189868/hollandse-runderstoof-met-knolselderijfrites,https://static.ah.nl/static/recepten/img_101518_1024x748_JPG.jpg
0,Falafel pita met tzatziki &amp; wortel-komkommersalade,4,20,630,0,https://www.ah.nl/allerhande/recept/R-R1189867/falafel-pita-met-tzatziki-en-wortel-komkommersalade,https://static.ah.nl/static/recepten/img_104545_1024x748_JPG.jpg
0,Risotto met roerbakgroenten,4,35,475,0,https://www.ah.nl/allerhande/recept/R-R1189866/risotto-met-roerbakgroenten,https://static.ah.nl/static/recepten/img_110987_1024x748_JPG.jpg
0,Krokante avocadofrieten met salsa van Jaimie van Heije,4,40,400,0,https://www.ah.nl/allerhande/recept/R-R1189865/krokante-avocadofrieten-met-salsa-van-jaimie-van-heije,https://static.ah.nl/static/recepten/img_101521_1024x748_JPG.jpg
0,'Hummus' in 15 minuten,4,10,515,0,https://www.ah.nl/allerhande/recept/R-R1189864/hummus-in-15-minuten,https://static.ah.nl/static/recepten/img_101519_1024x748_JPG.jpg
0,Groentecurry met rodekoolsalade,4,30,600,0,https://www.ah.nl/allerhande/recept/R-R1189863/groentecurry-met-rodekoolsalade,https://static.ah.nl/static/recepten/img_101516_1024x748_JPG.jpg
0,Rodekool gestoofd in balsamico,4,30,370,0,https://www.ah.nl/allerhande/recept/R-R1189862/rodekool-gestoofd-in-balsamico,https://static.ah.nl/static/recepten/img_101532_1024x748_JPG.jpg
0,"Wintersalade met quinoa, sinaasappel en pistache",4,25,625,0,https://www.ah.nl/allerhande/recept/R-R1189861/wintersalade-met-quinoa-sinaasappel-en-pistache,https://static.ah.nl/static/recepten/img_118579_1024x748_JPG.jpg
0,Kipstoof met citroen en ras el hanout,4,35,315,0,https://www.ah.nl/allerhande/recept/R-R1189860/kipstoof-met-citroen-en-ras-el-hanout,https://static.ah.nl/static/recepten/img_101523_1024x748_JPG.jpg
0,Tortelloni met artisjok en parmaham,2,20,835,0,https://www.ah.nl/allerhande/recept/R-R1189841/tortelloni-met-artisjok-en-parmaham,https://static.ah.nl/static/recepten/img_101107_1024x748_JPG.jpg
0,Pilav van meergranenrijst met gegrilde chipolata,4,25,625,0,https://www.ah.nl/allerhande/recept/R-R1189840/pilav-van-meergranenrijst-met-gegrilde-chipolata,https://static.ah.nl/static/recepten/img_101106_1024x748_JPG.jpg
0,Verse tortelloni met geroosterde groenten,4,20,910,0,https://www.ah.nl/allerhande/recept/R-R1189839/verse-tortelloni-met-geroosterde-groenten,https://static.ah.nl/static/recepten/img_101108_1024x748_JPG.jpg
0,Indiase zoete-aardappelsoep met kokosmelk,4,30,485,0,https://www.ah.nl/allerhande/recept/R-R1189838/indiase-zoete-aardappelsoep-met-kokosmelk,https://static.ah.nl/static/recepten/img_101520_1024x748_JPG.jpg
0,Spicy tomatensoep,4,35,275,0,https://www.ah.nl/allerhande/recept/R-R1189837/spicy-tomatensoep,https://static.ah.nl/static/recepten/img_101536_1024x748_JPG.jpg
0,Toast met geitenkaas-avocadospread en grapefruit,4,15,330,0,https://www.ah.nl/allerhande/recept/R-R1189836/toast-met-geitenkaas-avocadospread-en-grapefruit,https://static.ah.nl/static/recepten/img_101538_1024x748_JPG.jpg
0,Mexicaanse maissoep met gele biet,4,25,275,0,https://www.ah.nl/allerhande/recept/R-R1189835/mexicaanse-maissoep-met-gele-biet,https://static.ah.nl/static/recepten/img_124762_1024x748_JPG.jpg
0,Kurkuma latte (golden milk),2,15,70,0,https://www.ah.nl/allerhande/recept/R-R1189834/kurkuma-latte-golden-milk,https://static.ah.nl/static/recepten/img_RAM_PRD123707_1024x748_JPG.jpg
0,Tuna-meltwraps met spitskool en appel,4,20,730,0,https://www.ah.nl/allerhande/recept/R-R1189833/tuna-meltwraps-met-spitskool-en-appel,https://static.ah.nl/static/recepten/img_120114_1024x748_JPG.jpg
0,Zelfgemaakte vissticks met spicy korstje,4,40,630,0,https://www.ah.nl/allerhande/recept/R-R1189832/zelfgemaakte-vissticks-met-spicy-korstje,https://static.ah.nl/static/recepten/img_100923_1024x748_JPG.jpg
0,Rodekoolnoedels met roerbakreepjes en sesam,4,25,580,0,https://www.ah.nl/allerhande/recept/R-R1189831/rodekoolnoedels-met-roerbakreepjes-en-sesam,https://static.ah.nl/static/recepten/img_101533_1024x748_JPG.jpg
0,Groene smoothie,2,10,240,0,https://www.ah.nl/allerhande/recept/R-R1189830/groene-smoothie,https://static.ah.nl/static/recepten/img_100924_1024x748_JPG.jpg
0,Aubergineburgers met hummus,4,20,400,0,https://www.ah.nl/allerhande/recept/R-R1189829/aubergineburgers-met-hummus,https://static.ah.nl/static/recepten/img_101615_1024x748_JPG.jpg
0,Avocadopannenkoekjes,8,15,150,0,https://www.ah.nl/allerhande/recept/R-R1189828/avocadopannenkoekjes,https://static.ah.nl/static/recepten/img_101610_1024x748_JPG.jpg
0,Rodekoolwraps,10,20,145,0,https://www.ah.nl/allerhande/recept/R-R1189827/rodekoolwraps,https://static.ah.nl/static/recepten/img_101602_1024x748_JPG.jpg
0,Sushiballen,24,60,80,0,https://www.ah.nl/allerhande/recept/R-R1189826/sushiballen,https://static.ah.nl/static/recepten/img_109552_1024x748_JPG.jpg
0,Paarse sushi,40,60,35,0,https://www.ah.nl/allerhande/recept/R-R1189825/paarse-sushi,https://static.ah.nl/static/recepten/img_109538_1024x748_JPG.jpg
0,Groentefrietjes in leeuwenvorm met dip,6,20,50,0,https://www.ah.nl/allerhande/recept/R-R1189824/groentefrietjes-in-leeuwenvorm-met-dip,https://static.ah.nl/static/recepten/img_101612_1024x748_JPG.jpg
0,Monsterbroodjes,4,20,275,0,https://www.ah.nl/allerhande/recept/R-R1189823/monsterbroodjes,https://static.ah.nl/static/recepten/img_101614_1024x748_JPG.jpg
0,Koekdrollen,8,10,245,0,https://www.ah.nl/allerhande/recept/R-R1189821/koekdrollen,https://static.ah.nl/static/recepten/img_101613_1024x748_JPG.jpg
0,Groenteomelet met gegrilde makreel,2,20,670,0,https://www.ah.nl/allerhande/recept/R-R1189799/groenteomelet-met-gegrilde-makreel,https://static.ah.nl/static/recepten/img_100383_1024x748_JPG.jpg
0,Chili-boerenkoolstoof met worst,4,25,605,0,https://www.ah.nl/allerhande/recept/R-R1189798/chili-boerenkoolstoof-met-worst,https://static.ah.nl/static/recepten/img_100380_1024x748_JPG.jpg
0,Sandwich met gerookte kip en cranberry compote,2,10,355,0,https://www.ah.nl/allerhande/recept/R-R1189797/sandwich-met-gerookte-kip-en-cranberry-compote,https://static.ah.nl/static/recepten/img_100390_1024x748_JPG.jpg
0,Romige polenta met parrano snippers,2,20,675,0,https://www.ah.nl/allerhande/recept/R-R1189796/romige-polenta-met-parrano-snippers,https://static.ah.nl/static/recepten/img_100389_1024x748_JPG.jpg
0,"Kerstpavlova met custard, compote en munt",6,30,285,0,https://www.ah.nl/allerhande/recept/R-R1189795/kerstpavlova-met-custard-compote-en-munt,https://static.ah.nl/static/recepten/img_100385_1024x748_JPG.jpg
0,Gebakken noedels met groenten en garlic chicken,4,20,600,0,https://www.ah.nl/allerhande/recept/R-R1189794/gebakken-noedels-met-groenten-en-garlic-chicken,https://static.ah.nl/static/recepten/img_100381_1024x748_JPG.jpg
0,Lauwwarme zoete-aardappelsalade met Funghi Trifolati,4,25,530,0,https://www.ah.nl/allerhande/recept/R-R1189793/lauwwarme-zoete-aardappelsalade-met-funghi-trifolati,https://static.ah.nl/static/recepten/img_100393_1024x748_JPG.jpg
0,Winterse uiensoep met Leffe Bruin,4,30,450,0,https://www.ah.nl/allerhande/recept/R-R1189792/winterse-uiensoep-met-leffe-bruin,https://static.ah.nl/static/recepten/img_100478_1024x748_JPG.jpg
0,Zalm-groenteschotel met gebakken Röstisterren,4,15,810,0,https://www.ah.nl/allerhande/recept/R-R1189791/zalm-groenteschotel-met-gebakken-rostisterren,https://static.ah.nl/static/recepten/img_100379_1024x748_JPG.jpg
0,Ui-gehaktballetjes op Turks brood,4,20,535,0,https://www.ah.nl/allerhande/recept/R-R1189790/ui-gehaktballetjes-op-turks-brood,https://static.ah.nl/static/recepten/img_100376_1024x748_JPG.jpg
0,Mexicaanse bonensoep met garnalen,4,20,545,0,https://www.ah.nl/allerhande/recept/R-R1189789/mexicaanse-bonensoep-met-garnalen,https://static.ah.nl/static/recepten/img_100373_1024x748_JPG.jpg
0,Augurken-courgette salade,4,15,260,0,https://www.ah.nl/allerhande/recept/R-R1189788/augurken-courgette-salade,https://static.ah.nl/static/recepten/img_100368_1024x748_JPG.jpg
0,Kalkoen met truffelmayonaise,8,15,440,0,https://www.ah.nl/allerhande/recept/R-R1189787/kalkoen-met-truffelmayonaise,https://static.ah.nl/static/recepten/img_100332_1024x748_JPG.jpg
0,Runderragout met notenrijst,4,15,565,0,https://www.ah.nl/allerhande/recept/R-R1189786/runderragout-met-notenrijst,https://static.ah.nl/static/recepten/img_100375_1024x748_JPG.jpg
0,Lemoncurd- bramencrêpes,4,20,325,0,https://www.ah.nl/allerhande/recept/R-R1189785/lemoncurd-bramencrepes,https://static.ah.nl/static/recepten/img_100372_1024x748_JPG.jpg
0,Rijkgevulde Chinese tomatensoep,4,15,355,0,https://www.ah.nl/allerhande/recept/R-R1189784/rijkgevulde-chinese-tomatensoep,https://static.ah.nl/static/recepten/img_100374_1024x748_JPG.jpg
0,Krokante mayokip,2,30,860,0,https://www.ah.nl/allerhande/recept/R-R1189783/krokante-mayokip,https://static.ah.nl/static/recepten/img_100371_1024x748_JPG.jpg
0,Vega-sliders met geitenkaas en vijgenconfiture,9,10,150,0,https://www.ah.nl/allerhande/recept/R-R1189782/vega-sliders-met-geitenkaas-en-vijgenconfiture,https://static.ah.nl/static/recepten/img_100392_1024x748_JPG.jpg
0,Italiaanse salade met balsamicoazijn,4,10,330,0,https://www.ah.nl/allerhande/recept/R-R1189781/italiaanse-salade-met-balsamicoazijn,https://static.ah.nl/static/recepten/img_100370_1024x748_JPG.jpg
0,Gehaktschotel met Zwolsche stoofkruiden,4,30,725,0,https://www.ah.nl/allerhande/recept/R-R1189780/gehaktschotel-met-zwolsche-stoofkruiden,https://static.ah.nl/static/recepten/img_100369_1024x748_JPG.jpg
0,Naanbrood,8,20,365,0,https://www.ah.nl/allerhande/recept/R-R1189779/naanbrood,https://static.ah.nl/static/recepten/img_RAM_PRD147782_1024x748_JPG.jpg
0,Rijstschotel met krab &amp; tuinerwten,4,15,560,0,https://www.ah.nl/allerhande/recept/R-R1189778/rijstschotel-met-krab-en-tuinerwten,https://static.ah.nl/static/recepten/img_100388_1024x748_JPG.jpg
0,Perentaart met cantuccinibodem,16,30,245,0,https://www.ah.nl/allerhande/recept/R-R1189777/perentaart-met-cantuccinibodem,https://static.ah.nl/static/recepten/img_100387_1024x748_JPG.jpg
0,Gekaramelliseerde pecannoten met honing,4,10,245,0,https://www.ah.nl/allerhande/recept/R-R1189776/gekaramelliseerde-pecannoten-met-honing,https://static.ah.nl/static/recepten/img_100382_1024x748_JPG.jpg
0,Sushisalade met komkommer &amp; panko,2,12,630,0,https://www.ah.nl/allerhande/recept/R-R1189775/sushisalade-met-komkommer-en-panko,https://static.ah.nl/static/recepten/img_100391_1024x748_JPG.jpg
0,Eendenravioli met zachte eidooier en truffelsaus,8,50,370,0,https://www.ah.nl/allerhande/recept/R-R1189774/eendenravioli-met-zachte-eidooier-en-truffelsaus,https://static.ah.nl/static/recepten/img_100521_1024x748_JPG.jpg
0,Vegan meatloaf ,8,15,255,0,https://www.ah.nl/allerhande/recept/R-R1189773/vegan-meatloaf,https://static.ah.nl/static/recepten/img_100525_1024x748_JPG.jpg
0,Duo vijgenrol met amandelen en abrikozen of chocola,2,15,720,0,https://www.ah.nl/allerhande/recept/R-R1189772/duo-vijgenrol-met-amandelen-en-abrikozen-of-chocola,https://static.ah.nl/static/recepten/img_100528_1024x748_JPG.jpg
0,Vegan tiramisu,8,25,360,0,https://www.ah.nl/allerhande/recept/R-R1189771/vegan-tiramisu,https://static.ah.nl/static/recepten/img_RAM_PRD126732_1024x748_JPG.jpg
0,Vegan roomkaas voor de borrel,8,10,120,0,https://www.ah.nl/allerhande/recept/R-R1189770/vegan-roomkaas-voor-de-borrel,https://static.ah.nl/static/recepten/img_100524_1024x748_JPG.jpg
0,Fruitsterren op een stokje,12,20,35,0,https://www.ah.nl/allerhande/recept/R-R1189769/fruitsterren-op-een-stokje,https://static.ah.nl/static/recepten/img_100517_1024x748_JPG.jpg
0,Vegan meringue kerstkrans,8,45,290,0,https://www.ah.nl/allerhande/recept/R-R1189768/vegan-meringue-kerstkrans,https://static.ah.nl/static/recepten/img_100526_1024x748_JPG.jpg
0,Brownie-aardbei-kerstmannetje op een stokje,16,10,75,0,https://www.ah.nl/allerhande/recept/R-R1189767/brownie-aardbei-kerstmannetje-op-een-stokje,https://static.ah.nl/static/recepten/img_100516_1024x748_JPG.jpg
0,Snowglobe,4,25,470,0,https://www.ah.nl/allerhande/recept/R-R1189766/snowglobe,https://static.ah.nl/static/recepten/img_RAM_PRD141052_1024x748_JPG.jpg
0,Kleurenwraps op een stokje,20,35,150,0,https://www.ah.nl/allerhande/recept/R-R1189765/kleurenwraps-op-een-stokje,https://static.ah.nl/static/recepten/img_100519_1024x748_JPG.jpg
0,Ricotta gnocchi,4,25,585,0,https://www.ah.nl/allerhande/recept/R-R1189764/ricotta-gnocchi,https://static.ah.nl/static/recepten/img_100522_1024x748_JPG.jpg
0,Sneeuwpoptruffel op een stokje,10,35,275,0,https://www.ah.nl/allerhande/recept/R-R1189763/sneeuwpoptruffel-op-een-stokje,https://static.ah.nl/static/recepten/img_100523_1024x748_JPG.jpg
0,Hasselbackbietjes met tijm en geitenkaas,4,45,290,0,https://www.ah.nl/allerhande/recept/R-R1189762/hasselbackbietjes-met-tijm-en-geitenkaas,https://static.ah.nl/static/recepten/img_100514_1024x748_JPG.jpg
0,Bietenbeignets,20,30,130,0,https://www.ah.nl/allerhande/recept/R-R1189761/bietenbeignets,https://static.ah.nl/static/recepten/img_100515_1024x748_JPG.jpg
0,Cranberry-tiramisu,8,15,270,0,https://www.ah.nl/allerhande/recept/R-R1189759/cranberry-tiramisu,https://static.ah.nl/static/recepten/img_100315_1024x748_JPG.jpg
0,Bramen-ijstaart met pistachenoten,12,25,340,0,https://www.ah.nl/allerhande/recept/R-R1189758/bramen-ijstaart-met-pistachenoten,https://static.ah.nl/static/recepten/img_100311_1024x748_JPG.jpg
0,Banoffee cake,12,45,765,0,https://www.ah.nl/allerhande/recept/R-R1189757/banoffee-cake,https://static.ah.nl/static/recepten/img_100305_1024x748_JPG.jpg
0,Camembert uit de oven,8,10,155,0,https://www.ah.nl/allerhande/recept/R-R1189756/camembert-uit-de-oven,https://static.ah.nl/static/recepten/img_100312_1024x748_JPG.jpg
0,Christmas-sundae,4,15,520,0,https://www.ah.nl/allerhande/recept/R-R1189755/christmas-sundae,https://static.ah.nl/static/recepten/img_100313_1024x748_JPG.jpg
0,Kruidige polentapunten,8,20,305,0,https://www.ah.nl/allerhande/recept/R-R1189754/kruidige-polentapunten,https://static.ah.nl/static/recepten/img_100341_1024x748_JPG.jpg
0,Aardappeltaart XL,8,15,225,0,https://www.ah.nl/allerhande/recept/R-R1189753/aardappeltaart-xl,https://static.ah.nl/static/recepten/img_100302_1024x748_JPG.jpg
0,Blauwe-bessencrumble,4,10,270,0,https://www.ah.nl/allerhande/recept/R-R1189752/blauwe-bessencrumble,https://static.ah.nl/static/recepten/img_100307_1024x748_JPG.jpg
0,Gebakken kabeljauw met beurre noisette,4,15,315,0,https://www.ah.nl/allerhande/recept/R-R1189751/gebakken-kabeljauw-met-beurre-noisette,https://static.ah.nl/static/recepten/img_100321_1024x748_JPG.jpg
0,"Ribeye met romesco, perupas en kruiden",4,25,600,0,https://www.ah.nl/allerhande/recept/R-R1189750/ribeye-met-romesco-perupas-en-kruiden,https://static.ah.nl/static/recepten/img_100123_1024x748_JPG.jpg
0,Eton Mess van Yvette van Boven,4,10,395,0,https://www.ah.nl/allerhande/recept/R-R1189748/eton-mess-van-yvette-van-boven,https://static.ah.nl/static/recepten/img_100319_1024x748_JPG.jpg
0,Crispy kipnuggets met een pittige ketchup-mayodip ,20,10,90,0,https://www.ah.nl/allerhande/recept/R-R1189747/crispy-kipnuggets-met-een-pittige-ketchup-mayodip,https://static.ah.nl/static/recepten/img_100316_1024x748_JPG.jpg
0,Ingelegde zalm,8,15,370,0,https://www.ah.nl/allerhande/recept/R-R1189746/ingelegde-zalm,https://static.ah.nl/static/recepten/img_100330_1024x748_JPG.jpg
0,Kerstbrood-wentelteefjes,4,25,195,0,https://www.ah.nl/allerhande/recept/R-R1189745/kerstbrood-wentelteefjes,https://static.ah.nl/static/recepten/img_100336_1024x748_JPG.jpg
0,Bloedsinaasappelmocktail met munt ,2,10,155,0,https://www.ah.nl/allerhande/recept/R-R1189744/bloedsinaasappelmocktail-met-munt,https://static.ah.nl/static/recepten/img_RAM_PRD126772_1024x748_JPG.jpg
0,Pasta met blauwe kaas &amp; pompoenpitten,2,20,735,0,https://www.ah.nl/allerhande/recept/R-R1189733/pasta-met-blauwe-kaas-en-pompoenpitten,https://static.ah.nl/static/recepten/img_099917_1024x748_JPG.jpg
0,Bloemkool-broccoligratin,4,15,650,0,https://www.ah.nl/allerhande/recept/R-R1189732/bloemkool-broccoligratin,https://static.ah.nl/static/recepten/img_100309_1024x748_JPG.jpg
0,Gevulde bolcourgettes,4,20,195,0,https://www.ah.nl/allerhande/recept/R-R1189731/gevulde-bolcourgettes,https://static.ah.nl/static/recepten/img_100326_1024x748_JPG.jpg
0,Kip in braadzak,8,20,250,0,https://www.ah.nl/allerhande/recept/R-R1189730/kip-in-braadzak,https://static.ah.nl/static/recepten/img_100338_1024x748_JPG.jpg
0,Driegevogelterollade met spicy tuttifrutti,4,15,575,0,https://www.ah.nl/allerhande/recept/R-R1189729/driegevogelterollade-met-spicy-tuttifrutti,https://static.ah.nl/static/recepten/img_100318_1024x748_JPG.jpg
0,Biet Wellington,8,30,270,0,https://www.ah.nl/allerhande/recept/R-R1189728/biet-wellington,https://static.ah.nl/static/recepten/img_100306_1024x748_JPG.jpg
0,Varkensfiletrollade met pruimensaus,4,20,395,0,https://www.ah.nl/allerhande/recept/R-R1189727/varkensfiletrollade-met-pruimensaus,https://static.ah.nl/static/recepten/img_RAM_PRD141067_1024x748_JPG.jpg
0,Rodekoolsteak met blauwaderkaas en truffel,4,15,550,0,https://www.ah.nl/allerhande/recept/R-R1189726/rodekoolsteak-met-blauwaderkaas-en-truffel,https://static.ah.nl/static/recepten/img_100349_1024x748_JPG.jpg
0,Wortelmix met peterseliepesto,4,5,140,0,https://www.ah.nl/allerhande/recept/R-R1189725/wortelmix-met-peterseliepesto,https://static.ah.nl/static/recepten/img_100125_1024x748_JPG.jpg
0,Sperziebonen en tuinerwten met toppings,4,15,185,0,https://www.ah.nl/allerhande/recept/R-R1189724/sperziebonen-en-tuinerwten-met-toppings,https://static.ah.nl/static/recepten/img_100355_1024x748_JPG.jpg
0,"Hasselbackpompoen met sinaasappel, quinoa en aardappelkaantjes",4,60,430,0,https://www.ah.nl/allerhande/recept/R-R1189723/hasselbackpompoen-met-sinaasappel-quinoa-en-aardappelkaantjes,https://static.ah.nl/static/recepten/img_100328_1024x748_JPG.jpg
0,Kerst meatloaf,8,15,545,0,https://www.ah.nl/allerhande/recept/R-R1189722/kerst-meatloaf,https://static.ah.nl/static/recepten/img_100333_1024x748_JPG.jpg
0,Quinoa-bulgertabouleh,4,5,125,0,https://www.ah.nl/allerhande/recept/R-R1189721/quinoa-bulgertabouleh,https://static.ah.nl/static/recepten/img_100346_1024x748_JPG.jpg
0,Jamie Oliver's hasselback,10,15,355,0,https://www.ah.nl/allerhande/recept/R-R1189720/jamie-oliver-s-hasselback,https://static.ah.nl/static/recepten/img_100331_1024x748_JPG.jpg
0,Glutenvrije kruidnoten,10,10,180,0,https://www.ah.nl/allerhande/recept/R-R1189700/glutenvrije-kruidnoten,https://static.ah.nl/static/recepten/img_113713_1024x748_JPG.jpg
0,Gestoofde harissakip met bloemkool &amp; munt,2,20,535,0,https://www.ah.nl/allerhande/recept/R-R1189693/gestoofde-harissakip-met-bloemkool-en-munt,https://static.ah.nl/static/recepten/img_099561_1024x748_JPG.jpg
0,Runderballetjes met pasta &amp; champignonsaus,4,25,795,0,https://www.ah.nl/allerhande/recept/R-R1189692/runderballetjes-met-pasta-en-champignonsaus,https://static.ah.nl/static/recepten/img_099562_1024x748_JPG.jpg
0,Winterse tosti met spek en honing-mosterdsaus,4,15,415,0,https://www.ah.nl/allerhande/recept/R-R1189691/winterse-tosti-met-spek-en-honing-mosterdsaus,https://static.ah.nl/static/recepten/img_099551_1024x748_JPG.jpg
0,"Snelle pasta met spinazie, artisjok &amp; hummus",4,15,625,0,https://www.ah.nl/allerhande/recept/R-R1189690/snelle-pasta-met-spinazie-artisjok-en-hummus,https://static.ah.nl/static/recepten/img_099550_1024x748_JPG.jpg
0,Ravioli bolognese met champignons en linzen,2,15,775,0,https://www.ah.nl/allerhande/recept/R-R1189689/ravioli-bolognese-met-champignons-en-linzen,https://static.ah.nl/static/recepten/img_099546_1024x748_JPG.jpg
0,Speculaascake,16,15,305,0,https://www.ah.nl/allerhande/recept/R-R1189688/speculaascake,https://static.ah.nl/static/recepten/img_099552_1024x748_JPG.jpg
0,Vegetarische korma met kikkererwten &amp; snijbonen,4,15,605,0,https://www.ah.nl/allerhande/recept/R-R1189687/vegetarische-korma-met-kikkererwten-en-snijbonen,https://static.ah.nl/static/recepten/img_099549_1024x748_JPG.jpg
0,Geroosterde bloemkool met gnocchi en kappertjes,4,15,555,0,https://www.ah.nl/allerhande/recept/R-R1189686/geroosterde-bloemkool-met-gnocchi-en-kappertjes,https://static.ah.nl/static/recepten/img_108338_1024x748_JPG.jpg
